,Year,Competition,Round,Rank,Name,Result
706,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,44,Simon Lorenzi,30   69.  |  35+  23. [42.55]
707,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,45,Nimrod Marcus,37   42.  |  31+  40. [43.50]
708,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,46,Taisei Homma,34+  48.  |  33   38. [44.02]
709,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,47,Milan Preskar,34+  48.  |  31+  40. [47.10]
710,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,47,Danny Valencia,34+  48.  |  31+  40. [47.10]
711,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,49,Jabee Kim,38+  39.  |  28+  57. [47.97]
712,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,50,Michael Piccolruaz,30   69.  |  34+  30. [48.04]
713,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,51,Jonas Brandenburger,36   47.  |  30+  48. [48.72]
714,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,52,Tom O'Halloran,37   42.  |  29   56. [49.36]
715,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,53,Jan Hojer,34+  48.  |  30+  48. [50.75]
716,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,54,Lucas Uchida,32+  60.  |  31+  40. [51.72]
717,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,55,Jernej Kruder,34+  48.  |  29+  55. [52.96]
718,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,56,Jesse Grupper,37   42.  |  26+  64. [53.17]
719,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,57,Sean Faulkner,33+  55.  |  30+  48. [53.65]
720,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,58,Philipp Martin,30   69.  |  31+  40. [55.57]
721,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,59,Zach Galla,32+  60.  |  30+  48. [55.73]
722,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,60,David Barrans,32+  60.  |  30   54. [57.63]
723,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,61,Adrien Lemaire,33+  55.  |  28+  57. [57.99]
724,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,62,Christopher Cosser,33+  55.  |  27+  62. [59.45]
725,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,63,Mickael Mawem,31+  65.  |  28+  57. [61.93]
726,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,64,Stefan Scherz,33+  55.  |  24+  68. [62.71]
727,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,65,Dimitri Vogt,34+  48.  |  10+  81. [64.67]
728,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,66,Nicolas Collin,30+  67.  |  27   63. [65.21]
729,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,67,Mark Brand,30+  67.  |  26+  64. [66.24]
730,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,68,Mischa Radt,32   64.  |  24+  68. [66.45]
731,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,69,Vojtech Trojan,32+  60.  |  18+  76. [68.81]
732,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,70,Sven Lempereur,33+  55.  |  10   84. [69.20]
733,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,71,Stepan Volf,28+  74.  |  26+  64. [69.35]
734,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,72,Ronny Escobar,31   66.  |  21+  71. [69.41]
735,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,73,Tomas Plevko,30   69.  |  24+  68. [69.99]
736,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,74,Mykhayil Tkachuk,30   69.  |  21+  71. [71.99]
737,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,75,Ludovico Fossali,23+  81.  |  26   67. [73.67]
738,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,76,Carlos Felipe Granja Lopez,26+  75.  |  21+  71. [73.99]
739,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,77,Bassa Mawem,25+  76.  |  21+  71. [75.46]
740,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,77,Guy Mcnamee,25+  76.  |  21+  71. [75.46]
741,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,79,Hritik Marne,25+  76.  |  18+  76. [77.50]
742,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,80,Benjamin Ayala,25+  76.  |  16   79. [78.50]
743,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,81,Javier Cano Blazquez,25+  76.  |  11   80. [78.99]
744,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,82,Kindar Mcnamee,18+  85.  |  18+  76. [80.90]
745,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,83,Emilio Rios,20   82.  |  10+  81. [82.00]
746,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,84,Ben Abel,15+  86.  |  10+  81. [83.98]
747,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,85,Kristoffer Lindbäck,19+  83.  |  9+  85. [84.24]
748,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,86,Paul Brand,19   84.  |  9+  85. [84.75]
749,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,87,Marcin Dzienski,12+  87.  |  8   87. [87.00]
750,2019,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,88,Jan Kriz,9+  88.  |  7   88. [88.00]
751,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,1,Kokoro Fujii,Top  1.  |  Top  1. [4.18]
752,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,1,Stefano Ghisolfi,Top  1.  |  Top  1. [4.18]
753,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,1,Alberto Ginés López,Top  1.  |  Top  1. [4.18]
754,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,1,Kai Harada,Top  1.  |  Top  1. [4.18]
755,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,1,Adam Ondra,Top  1.  |  Top  1. [4.18]
756,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,6,Jakob Schubert,37+  7.  |  Top  1. [7.42]
757,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,7,Sebastian Halenke,Top  1.  |  32   21. [8.57]
758,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,8,Taisei Homma,33   20.  |  Top  1. [10.37]
759,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,9,Sean Mccoll,37+  7.  |  35   12. [11.96]
760,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,9,Martin Stranik,37+  7.  |  35   12. [11.96]
761,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,11,Romain Desgranges,31+  29.  |  Top  1. [12.14]
762,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,12,Marcello Bombardi,37+  7.  |  34+  15. [13.27]
763,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,12,Jesse Grupper,37+  7.  |  34+  15. [13.27]
764,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,14,James Pope,33+  18.  |  35   12. [15.51]
765,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,15,Luka Potocar,37+  7.  |  30+  22. [15.73]
766,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,16,Sean Bailey,32   26.  |  38   10. [16.43]
767,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,17,Hamish Mcarthur,33+  18.  |  34+  15. [17.20]
768,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,18,Dmitrii Fakirianov,36+  16.  |  34   18. [17.47]
769,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,19,Fedir Samoilov,19.5   60.  |  Top  1. [17.68]
770,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,20,Martin Bergant,37+  7.  |  29   25. [17.86]
771,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,21,Anze Peharc,37+  7.  |  23+  43. [22.25]
772,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,22,William Bosi,33   20.  |  30   24. [22.72]
773,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,23,Nao Monchois,37+  7.  |  20   52. [24.03]
774,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,24,Jakub Konecny,31   31.  |  34   18. [24.33]
775,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,25,Rei Sugimoto,19.8   57.  |  36+  11. [25.26]
776,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,26,Yannick Flohé,31+  29.  |  30+  22. [25.76]
777,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,27,Loïc Timmermans,32+  24.  |  29   25. [26.66]
778,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,28,Max Rudigier,36+  16.  |  23+  43. [27.25]
779,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,29,Yuki Hada,26+  35.  |  33   20. [27.39]
780,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,30,Hannes Puman,32   26.  |  29   25. [27.98]
781,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,30,Francesco Vettorata,32   26.  |  29   25. [27.98]
782,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,32,Hanwool Kim,31   31.  |  29   25. [30.46]
783,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,33,Meichi Narasaki,33   20.  |  23+  43. [31.10]
784,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,34,Jongwon Chon,27+  34.  |  29   25. [31.40]
785,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,35,Tim Reuser,26+  35.  |  29   25. [32.98]
786,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,36,Alfons Dornauer,32+  24.  |  23+  43. [33.20]
787,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,37,Nikolai Iarilovets,26   41.  |  29   25. [35.31]
788,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,38,Nimrod Marcus,26+  35.  |  26+  35. [36.49]
789,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,39,Mark Brand,33   20.  |  16+  61. [37.09]
790,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,40,Matthias Schiestl,22+  51.  |  29   25. [38.46]
791,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,41,Keita Dohi,26+  35.  |  25   41. [39.45]
792,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,42,Jernej Kruder,26   41.  |  25+  37. [40.69]
793,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,43,Aleksey Rubtsov,24+  46.  |  25+  37. [42.08]
794,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,44,Kim Marschner,31   31.  |  18   56. [42.33]
795,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,45,Ziga Zajc,24   47.  |  25+  37. [42.54]
796,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,46,Harold Peeters,26+  35.  |  23   48. [42.65]
797,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,47,Michael Piccolruaz,26   41.  |  22+  50. [46.37]
798,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,48,Jabee Kim,26   41.  |  20   52. [47.51]
799,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,49,Mikel Asier Linacisoro Molina,19.8+  56.  |  25   41. [48.21]
800,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,50,Florian Klingler,18+  68.  |  27   34. [48.26]
801,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,51,Vadim Timonov,22   52.  |  23+  43. [48.61]
802,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,52,Milan Preskar,19   67.  |  26+  35. [48.77]
803,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,53,Sébastien Berthe,26+  35.  |  16+  61. [48.99]
804,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,54,Nicolas Collin,19+  66.  |  25+  37. [50.41]
805,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,55,Philipp Martin,21+  54.  |  23   48. [51.41]
806,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,56,Andrej Polak,23   48.  |  18+  55. [51.91]
807,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,57,Alistair Duval,26   41.  |  16+  61. [52.46]
808,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,58,Cesar Grosso,19.8   57.  |  21   51. [54.39]
809,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,59,Dohyun Lee,22   52.  |  17+  57. [55.42]
810,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,60,Louis Gundolf,23   48.  |  16+  61. [56.00]
811,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,60,Mykhayil Tkachuk,23   48.  |  16+  61. [56.00]
812,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,62,Max Kleesattel,19.5   60.  |  19   54. [58.09]
813,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,63,Cheung-Chi Shoji Chan,21+  54.  |  16+  61. [59.06]
814,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,64,Simon Potucek,19.5   60.  |  17+  57. [60.47]
815,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,65,Leto Cavé,19.8   57.  |  16+  61. [60.93]
816,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,66,Ka-Chun Yau,18+  68.  |  17+  57. [63.30]
817,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,67,Kieran Forrest,14+  70.  |  17+  57. [64.22]
818,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,68,Chi-Fung Au,19.5   60.  |  15+  68. [65.43]
819,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,68,Aleksandr Shikov,19.5   60.  |  15+  68. [65.43]
820,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,70,John Brosler,19.5   60.  |  13+  71. [66.61]
821,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,71,Simón Padin,13+  72.  |  14   70. [70.99]
822,2019,IFSC Climbing Worldcup (L) - Kranj (SLO),Q,72,Jan Kriz,14+  70.  |  8+  72. [71.25]
823,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,1,Stefano Ghisolfi,Top  1.  |  37+  4. [3.54]
824,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,2,Fedir Samoilov,36+  11.  |  Top  1. [5.57]
825,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,3,Yuval Shemla,Top  1.  |  35+  9. [5.70]
826,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,3,Jorg Verhoeven,Top  1.  |  35+  9. [5.70]
827,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,5,Romain Desgranges,Top  1.  |  35   18. [7.42]
828,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,6,Yuki Hada,37   7.  |  37   7. [7.71]
829,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,7,Nicolas Collin,34   32.  |  Top  1. [8.00]
830,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,8,Sean Bailey,36+  11.  |  37+  4. [8.80]
831,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,8,Domen Skofic,36+  11.  |  37+  4. [8.80]
832,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,10,Hannes Puman,30+  47.  |  Top  1. [9.70]
833,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,11,Keiichiro Korenaga,38+  5.  |  32   29. [12.04]
834,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,12,Kokoro Fujii,37   7.  |  35   18. [13.67]
835,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,13,Aleksey Rubtsov,35+  21.  |  36+  8. [14.00]
836,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,14,Thomas Joannes,36+  11.  |  35+  9. [14.20]
837,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,15,David Firnenburg,37+  6.  |  30+  33. [14.49]
838,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,16,Christoph Hanke,37   7.  |  30+  33. [17.25]
839,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,17,Marcello Bombardi,35+  21.  |  35+  9. [17.85]
840,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,17,Jan Hojer,35+  21.  |  35+  9. [17.85]
841,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,17,Jakub Konecny,35+  21.  |  35+  9. [17.85]
842,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,20,Vladislav Shevchenko,36+  11.  |  35   18. [18.47]
843,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,21,Loïc Timmermans,36+  11.  |  34+  27. [20.65]
844,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,22,Francesco Vettorata,32+  35.  |  35+  9. [21.48]
845,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,23,Nao Monchois,36+  11.  |  31+  30. [21.74]
846,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,24,Sebastian Halenke,35+  21.  |  35   18. [23.22]
847,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,24,Martin Tekles,35+  21.  |  35   18. [23.22]
848,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,26,Javier Cano Blazquez,31+  42.  |  35+  9. [23.78]
849,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,27,Piotr Schab,36+  11.  |  29   40. [25.21]
850,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,28,Max Rudigier,37   7.  |  14   77. [25.58]
851,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,29,Hanwool Kim,34+  29.  |  35   18. [25.69]
852,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,30,Jernej Kruder,36+  11.  |  27+  44. [26.41]
853,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,31,Sergei Bydtaev,27+  53.  |  35+  9. [26.86]
854,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,32,Masahiro Higuchi,33   33.  |  35   18. [27.15]
855,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,33,Shinichiro Nomura,35+  21.  |  30+  33. [29.28]
856,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,34,Simon Lorenzi,32   37.  |  35   18. [29.29]
857,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,35,Alberto Gotta,36+  11.  |  23+  57. [29.72]
858,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,36,Martin Bergant,35+  21.  |  27+  44. [33.20]
859,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,37,Maciej Dobrzanski,33   33.  |  30+  33. [34.24]
860,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,38,Minoru Nakano,31+  42.  |  34+  27. [34.59]
861,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,39,Ramón Julian  Puigblanque,32   37.  |  31   32. [35.33]
862,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,40,Seungwoon Cho,34+  29.  |  28+  43. [35.92]
863,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,41,Sergei Luzhetskii,29   48.  |  31+  30. [38.46]
864,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,42,Hiroto Shimizu,17+  69.  |  35   18. [38.96]
865,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,43,Elan Jonasmcrae,32   37.  |  29+  39. [39.00]
866,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,44,Minyoung Lee,32+  35.  |  27+  44. [39.97]
867,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,45,Mikhail Chernikov,32   37.  |  29   40. [39.99]
868,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,46,Matthias Schiestl,34+  29.  |  24+  53. [40.25]
869,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,47,Cesar Grosso,28+  50.  |  30+  33. [41.83]
870,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,48,Aleksei Shchervianin,31+  42.  |  29   40. [42.23]
871,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,49,Tanguy Topin,29   48.  |  30   38. [42.93]
872,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,50,Sam Avezou,32   37.  |  24   56. [46.73]
873,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,51,Ruben Firnenburg,27+  53.  |  26   49. [52.15]
874,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,52,Mario Lechner,31+  42.  |  20+  60. [53.17]
875,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,53,Kevin Huser,27+  53.  |  25+  50. [53.20]
876,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,54,Cheung-Chi Shoji Chan,27   59.  |  27   47. [53.39]
877,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,55,Charli Blein,31   46.  |  20+  60. [54.68]
878,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,56,Sungbo Seo,25   63.  |  27   47. [55.35]
879,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,57,Milan Preskar,27+  53.  |  22   58. [56.74]
880,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,58,Lasa Temi,27   59.  |  24+  53. [56.92]
881,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,59,Stepan Volf,27+  53.  |  21+  59. [57.22]
882,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,60,Martin Kuhnel,25   63.  |  25+  50. [57.35]
883,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,61,Marco Müller,28   51.  |  20+  60. [57.86]
884,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,62,Dimitri Vogt,27+  53.  |  20+  60. [60.06]
885,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,63,Jonatan Flor Vazquez,14   72.  |  25+  50. [60.60]
886,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,64,Sébastien Berthe,28   51.  |  19+  72. [61.31]
887,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,65,Àlex Hernández Castilla,17   70.  |  24+  53. [61.48]
888,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,66,Stefan Bednar,27   59.  |  20+  60. [62.45]
889,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,67,Jj Mah,26   62.  |  20+  60. [63.48]
890,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,68,Chi-Fung Au,25   63.  |  20+  60. [64.75]
891,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,69,Amri Amri,18   68.  |  20+  60. [66.48]
892,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,70,Louis Debrulle,25   63.  |  19+  72. [68.62]
893,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,71,Mykhayil Tkachuk,24+  67.  |  20   71. [68.97]
894,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,72,Tomas Binter,13+  73.  |  20+  60. [69.82]
895,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,72,Gaëtan Massonnet,13+  73.  |  20+  60. [69.82]
896,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,72,Kyle Murdoch,13+  73.  |  20+  60. [69.82]
897,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,75,Denis Pail,15   71.  |  18+  75. [72.97]
898,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,76,Or Miniely,13+  73.  |  19+  72. [73.99]
899,2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI)",Q,77,Tsun-Ting Ip,13+  73.  |  14+  76. [75.50]
900,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Sean Bailey,Top  1.  |  Top  1. [16.79]
901,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Marcello Bombardi,Top  1.  |  Top  1. [16.79]
902,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Javier Cano Blazquez,Top  1.  |  Top  1. [16.79]
903,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Romain Desgranges,Top  1.  |  Top  1. [16.79]
904,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,David Firnenburg,Top  1.  |  Top  1. [16.79]
905,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Kokoro Fujii,Top  1.  |  Top  1. [16.79]
906,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Stefano Ghisolfi,Top  1.  |  Top  1. [16.79]
907,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Yuki Hada,Top  1.  |  Top  1. [16.79]
908,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Sebastian Halenke,Top  1.  |  Top  1. [16.79]
909,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Masahiro Higuchi,Top  1.  |  Top  1. [16.79]
910,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Hanwool Kim,Top  1.  |  Top  1. [16.79]
911,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Keiichiro Korenaga,Top  1.  |  Top  1. [16.79]
912,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Sean Mccoll,Top  1.  |  Top  1. [16.79]
913,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Nao Monchois,Top  1.  |  Top  1. [16.79]
914,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Hannes Puman,Top  1.  |  Top  1. [16.79]
915,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Fedir Samoilov,Top  1.  |  Top  1. [16.79]
916,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Piotr Schab,Top  1.  |  Top  1. [16.79]
917,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Yuval Shemla,Top  1.  |  Top  1. [16.79]
918,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Domen Skofic,Top  1.  |  Top  1. [16.79]
919,2017,IFSC Climbing Worldcup (L) - Chamonix (FRA),Q,1,Loïc Timmermans,Top  1.  |  Top  1. [16.79]
